what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431831191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1331431832373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1331431834550
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331431838624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331431846714
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331431847573
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331431850255
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331431851676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431853107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431855857
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1331431859036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431859315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431861135
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331431863362
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331431865058
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331431865890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331431872533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431874999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431879387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431892462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431893512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431893913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431897753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431910223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431911089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431911485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431916198
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331431918319
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331431919453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431924325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431925161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431926488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431938110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431951606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431952586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431952973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431954719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431961161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431962165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431962566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431968536
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331431971370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1331431973930
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331431975128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1331431977082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331431987144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431989457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431991862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331431998988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331432000170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331432000561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331432002435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331432012263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331432013653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331432014047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331432019149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331432025185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331432026404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331432026794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331432035661
