what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1331413734311
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1331413734311
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1331413734311
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1331413734311
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1331413734311
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1331413734311
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1331413734311
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1331413734311
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1331413734311
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1331413734311
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1331413734311
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1331413734311
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1331413734311
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1331413734311
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1331413734311
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1331413734311
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1331413734311
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1331413734311
started,bundle,org.eclipse.team.svn.core,0.7.9.I20120210-1700,"org.eclipse.team.svn.core",1331413734311
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1331413734311
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20120210-1700,"org.eclipse.team.svn.ui",1331413734311
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20120210-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1331413734311
os,sysinfo,,,"win32",1331413734314
arch,sysinfo,,,"x86_64",1331413734314
ws,sysinfo,,,"win32",1331413734314
locale,sysinfo,,,"en_US",1331413734314
processors,sysinfo,,,"8",1331413734314
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1331413734314
java.runtime.version,sysinfo,,,"1.6.0_25-b06",1331413734314
java.specification.name,sysinfo,,,"Java Platform API Specification",1331413734314
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1331413734314
java.specification.version,sysinfo,,,"1.6",1331413734314
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1331413734314
java.version,sysinfo,,,"1.6.0_25",1331413734314
java.vm.info,sysinfo,,,"mixed mode",1331413734314
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1331413734314
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1331413734314
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1331413734314
java.vm.specification.version,sysinfo,,,"1.0",1331413734314
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1331413734314
java.vm.version,sysinfo,,,"20.0-b11",1331413734314
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331413735166
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331413735180
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1331413735194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331413739740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331413743503
opened,view,org.eclipse.team.svn.ui,0.7.9.I20120210-1700,"org.eclipse.team.svn.ui.repository.RepositoriesView",1331413743570
opened,view,org.eclipse.team.svn.ui,0.7.9.I20120210-1700,"org.eclipse.team.svn.ui.repository.browser.RepositoryBrowser",1331413743591
activated,perspective,org.eclipse.team.svn.ui,0.7.9.I20120210-1700,"org.eclipse.team.svn.ui.repository.RepositoryPerspective",1331413743605
activated,view,org.eclipse.team.svn.ui,0.7.9.I20120210-1700,"org.eclipse.team.svn.ui.repository.RepositoriesView",1331413743608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1331413743626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1331413743626
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1331413748721
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1331413748724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331413748828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1331413774753
started,bundle,org.eclipse.equinox.security.ui,1.1.0.v20101004,"org.eclipse.equinox.security.ui",1331413790643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331413790790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331413790803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331413795152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331413795175
