what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331427979339
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331427979379
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331427996727
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331428006769
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331428008520
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331428027071
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331428028543
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331428044386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331428111348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331428111462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331428112869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331428115262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331428115378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331428115410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331428116659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331428118660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331428118784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331428118817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331428119671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331428121904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331428122010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331428122043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331428122797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331428129299
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331428141688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331428147473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331428149287
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1331428149304
